user_id,amount,balance,timestamp,txn_type,merchant,location,channel,device_id,txn_status
user_759,8736.12,42261.89000000001,2025-07-01 13:13:05,debit,Boone-Garcia,Ortegamouth,POS,device_295,success
user_759,5028.08,103055.91000000006,2025-07-01 13:24:19,credit,Vega and Sons,North Cynthia,POS,device_655,success
user_759,9734.91,147927.73000000007,2025-07-01 16:47:17,credit,"Perez, Hess and Davis",New Michelle,POS,device_230,success
user_759,2285.34,75148.29,2025-07-01 17:40:10,credit,"Wilson, Valencia and Murphy",New Ryan,online,device_886,fail
user_759,3164.98,112657.24,2025-07-01 20:31:34,credit,Evans-Elliott,Palmerchester,ATM,device_209,success
user_759,218.92,75367.20999999999,2025-07-02 10:20:24,credit,Lewis-Wilson,Odonnellfurt,ATM,device_206,success
user_759,3328.61,72038.59999999999,2025-07-02 16:29:11,debit,Dougherty-Becker,Ashleymouth,POS,device_961,reversed
user_759,7594.62,135597.90000000008,2025-07-02 16:38:00,debit,Nelson and Sons,West Jonathanhaven,ATM,device_506,success
user_759,7323.99,14284.56,2025-07-02 16:46:55,credit,Mann-Baxter,Kristyport,online,device_504,reversed
user_759,1045.39,139947.74000000008,2025-07-02 22:49:13,debit,Clark-Miller,East Davidton,POS,device_75,success
user_759,4390.56,143537.17000000007,2025-07-03 01:03:26,debit,"English, White and Garza",Jerryhaven,online,device_459,success
user_759,7329.69,138348.99000000008,2025-07-03 08:49:32,credit,Clark LLC,Garciaside,ATM,device_133,success
user_759,4177.77,63940.850000000006,2025-07-03 09:25:02,debit,"Mccarty, Munoz and Gallegos",North Jeremiahhaven,POS,device_952,fail
user_759,2571.88,11717.969999999998,2025-07-03 10:51:46,debit,"Young, Anderson and Miller",West Sarahport,POS,device_449,fail
user_759,967.74,45487.51000000001,2025-07-04 00:03:34,credit,Ray and Sons,New Teresaville,POS,device_37,success
user_759,1200.73,106833.52000000008,2025-07-04 02:24:10,debit,Woods-Padilla,Marilynchester,POS,device_979,success
user_759,4840.52,143192.52000000008,2025-07-04 03:16:02,credit,Phelps-Petty,Elliottfort,POS,device_73,success
user_759,792.03,117372.86000000002,2025-07-04 04:36:34,credit,"Cunningham, Burch and Garcia",Port Jonathan,ATM,device_847,success
user_759,9347.74,81386.34,2025-07-04 10:04:21,credit,Marquez LLC,Lake Alexandriaside,online,device_55,success
user_759,9358.49,112052.63000000003,2025-07-04 12:38:20,debit,Boyd Ltd,Port Robin,ATM,device_636,fail
user_759,6475.41,123504.53000000006,2025-07-04 14:43:13,credit,Smith-Evans,East Tommy,ATM,device_298,success
user_759,7997.91,120313.90000000002,2025-07-04 15:49:29,credit,Carter Ltd,South Samantha,online,device_795,success
user_759,7839.75,100468.55000000005,2025-07-05 01:58:49,debit,"Horton, Miller and Haas",Harrismouth,ATM,device_255,fail
user_759,9149.63,108034.25000000007,2025-07-05 03:32:37,credit,Nelson-Caldwell,South Kimberlymouth,ATM,device_571,success
user_759,8217.38,146566.37000000008,2025-07-05 04:20:44,credit,"Flores, Hill and Thompson",North Sandratown,online,device_355,success
user_759,1754.92,138192.82000000007,2025-07-05 05:46:18,debit,Wheeler-Bailey,Johnsonstad,POS,device_810,success
user_759,5065.41,109492.26000000001,2025-07-05 08:07:09,credit,Valdez-Dennis,East Stephanieberg,online,device_552,success
user_759,1312.37,116580.83000000002,2025-07-05 09:12:02,debit,Smith-Warner,New Johnfort,online,device_323,success
user_759,8575.61,60484.73,2025-07-05 12:39:17,credit,"Brown, Allen and Schmidt",West Hunterville,ATM,device_261,success
user_759,4663.5,112454.87000000001,2025-07-05 18:05:48,debit,Duncan LLC,New Aprilland,POS,device_292,success
user_759,5756.79,117029.12000000005,2025-07-05 19:10:18,credit,Sweeney Group,Hubbardtown,POS,device_322,success
user_759,6283.07,34669.520000000004,2025-07-06 04:31:35,credit,Joseph Ltd,Garciaberg,ATM,device_624,success
user_759,6650.15,113483.67000000007,2025-07-06 06:21:21,credit,Baker-Mosley,Nathantown,online,device_567,success
user_759,5187.85,6960.57,2025-07-06 10:00:36,debit,Johnson-King,Lake Aaronport,online,device_555,fail
user_759,3157.83,84544.17,2025-07-06 16:58:46,credit,Pearson-Clarke,Harrisonburgh,POS,device_541,success
user_759,9681.81,68118.62000000001,2025-07-07 01:34:01,credit,Brown-Calderon,Dawnhaven,POS,device_272,success
user_759,3303.69,20007.59,2025-07-07 12:07:57,debit,Smith Inc,Ryanberg,ATM,device_804,success
user_759,4529.34,138352.0000000001,2025-07-07 14:20:42,credit,Randolph Ltd,New Paulview,online,device_410,reversed
user_759,2471.46,111402.75000000007,2025-07-08 01:24:04,credit,Stevens Inc,New Brandon,POS,device_661,success
user_759,1210.35,105440.55000000006,2025-07-08 11:41:08,debit,Salazar-Thompson,Port Kimberly,POS,device_184,success
user_759,7456.82,68761.91,2025-07-08 15:24:19,credit,Cardenas-Foster,Eatonhaven,online,device_965,fail
user_76,1042.53,84255.10999999999,2025-06-08 21:45:46,credit,Curry and Sons,Lake Clayton,online,device_52,success
user_76,7671.29,1222.9300000000012,2025-06-10 05:51:43,debit,Conley and Sons,Pattersonburgh,ATM,device_736,success
user_76,8087.82,44306.20000000001,2025-06-10 11:15:50,debit,Cox Inc,West Chad,online,device_678,reversed
user_76,874.08,83381.02999999998,2025-06-10 22:54:46,debit,Coleman Group,Susanchester,ATM,device_995,success
user_76,4974.3,19064.920000000002,2025-06-11 08:00:40,credit,Allen Inc,East Danielhaven,POS,device_246,success
user_76,378.13,0.0,2025-06-11 23:16:04,debit,Richardson Group,West Paigeport,ATM,device_695,success
user_76,4885.41,43445.48000000001,2025-06-11 23:34:54,credit,Hill LLC,Glovermouth,online,device_397,success
user_76,7360.87,74869.34999999999,2025-06-12 05:00:11,credit,Harrison-Douglas,New Lucas,ATM,device_767,success
user_76,3336.3,50432.02000000001,2025-06-12 08:23:45,credit,"Rodgers, Maxwell and Simmons",Gonzalezbury,POS,device_319,success
user_76,1729.21,34173.020000000004,2025-06-13 00:11:13,credit,Murphy-Todd,Christophermouth,ATM,device_457,success
user_76,8825.6,4765.280000000001,2025-06-13 11:01:56,debit,Roberts-Weaver,East Joshuastad,ATM,device_9,success
user_76,7090.77,7090.77,2025-06-14 15:24:47,credit,"Robinson, Phillips and Bishop",Port Scott,online,device_512,success
user_76,4171.6,74970.01999999999,2025-06-15 11:17:08,debit,"Obrien, Rasmussen and Barker",Kennethchester,online,device_479,success
user_76,3094.26,37267.280000000006,2025-06-16 06:47:55,credit,"Singh, Lee and Lewis",South Natalie,POS,device_836,success
user_76,408.67,408.67,2025-06-16 21:39:44,credit,Mcdaniel-Cherry,Lisaberg,ATM,device_696,success
user_76,2085.86,0.0,2025-06-17 19:58:17,debit,"Morgan, Chavez and Perry",East Tammyview,online,device_416,success
user_76,3819.6,48612.460000000014,2025-06-18 01:23:42,debit,Williams-Perez,South Janet,ATM,device_962,success
user_76,2467.78,39976.91000000001,2025-06-18 01:58:57,debit,"Cuevas, Reyes and Green",New Cheyenneview,POS,device_393,success
user_76,2000.04,52432.06000000001,2025-06-18 06:04:21,credit,Tran Group,Port Robertstad,online,device_965,success
user_76,4272.27,79141.62,2025-06-18 12:14:54,credit,"Hayes, Smith and Bishop",North Jessicamouth,ATM,device_271,success
user_76,8010.83,70270.66,2025-06-18 13:14:59,credit,Young LLC,East Megan,ATM,device_795,success
user_76,6723.17,76657.85999999999,2025-06-19 00:16:00,debit,"Mullen, Harrington and Miller",New Matthewtown,POS,device_419,success
user_76,8838.34,52973.82000000001,2025-06-19 20:47:25,credit,Wilkinson-Wade,Lake Robert,POS,device_514,success
user_76,1890.16,5200.610000000001,2025-06-20 03:54:45,debit,"Wilson, Flores and Brown",Oliverborough,ATM,device_686,fail
user_76,1551.71,83212.57999999999,2025-06-20 16:18:07,credit,Powell Ltd,Perezton,POS,device_257,success
user_76,4140.31,79110.32999999999,2025-06-21 01:15:47,credit,"Lawrence, Hartman and Bartlett",South Matthewburgh,POS,device_364,success
user_76,1416.84,38560.070000000014,2025-06-21 14:09:34,debit,"Green, Johnson and Morrison",Lake Vernonville,online,device_479,success
user_76,2550.54,81660.86999999998,2025-06-21 21:37:04,credit,Hayes Inc,Lake Craigview,online,device_44,success
user_76,2613.69,14090.62,2025-06-21 23:43:19,debit,Savage Inc,Keithton,ATM,device_784,success
user_76,9943.12,713.75,2025-06-22 18:30:57,debit,"Robbins, Rich and West",South Barbara,ATM,device_546,success
user_76,925.55,1334.22,2025-06-23 10:21:10,credit,"Cisneros, Olson and Lewis",Melissafort,POS,device_810,success
user_76,5456.26,10656.87,2025-06-24 03:09:25,credit,Fisher LLC,New Hannah,ATM,device_174,fail
user_76,1057.75,75600.10999999999,2025-06-24 18:15:15,debit,"Flores, Peterson and Salazar",Taylorport,POS,device_901,fail
user_76,5052.28,7960.72,2025-06-25 08:35:21,debit,Contreras and Sons,East Matthewmouth,POS,device_206,success
user_76,7571.41,13590.880000000001,2025-06-25 21:43:25,credit,Farley Inc,Lake Barbara,POS,device_414,success
user_76,2009.19,0.0,2025-06-27 00:56:43,debit,Brown-Mccullough,Terrellton,online,device_111,success
user_76,7292.91,16704.31,2025-06-27 11:11:52,credit,Reed-Cameron,Jacksonfurt,POS,device_282,fail
user_76,1861.51,42444.69000000001,2025-06-28 15:15:36,debit,Thomas PLC,Samueltown,ATM,device_801,success
user_76,5851.56,0.0,2025-06-28 23:13:35,debit,Jones-Thomas,East Valerietown,POS,device_570,success
user_76,3229.07,72371.03999999998,2025-06-29 15:18:42,debit,"Davidson, Clark and Hudson",South Richard,ATM,device_270,reversed
user_76,6786.16,67508.48,2025-06-29 15:57:22,debit,"Jones, Melendez and Thomas",Richardborough,POS,device_346,success
user_76,5519.18,32443.81,2025-06-29 22:29:11,credit,Juarez Ltd,West Victoriamouth,POS,device_280,success
user_76,7670.95,9411.400000000001,2025-06-29 23:14:01,credit,"Chapman, Peters and Cowan",Jeffreystad,POS,device_493,success
user_76,509.95,0.0,2025-06-30 07:33:04,debit,Parsons Ltd,East Bradley,online,device_685,success
user_76,4023.98,74294.64,2025-06-30 11:44:05,credit,Miller-Green,North James,POS,device_515,success
user_76,7859.71,26924.63,2025-06-30 12:25:54,credit,Luna-Torres,North Crystalside,ATM,device_96,success
user_76,933.5,8894.220000000001,2025-06-30 17:37:30,credit,Lyons-Fernandez,Port Cole,ATM,device_483,success
user_76,5305.72,6019.47,2025-07-02 07:22:11,credit,Fox PLC,Rojaschester,POS,device_533,success
user_76,3781.56,52394.02000000001,2025-07-03 09:22:15,credit,Rodriguez-Brown,New Jasonmouth,POS,device_429,success
user_76,9286.01,62259.83000000001,2025-07-03 09:28:08,credit,Clark-Harris,Lake Rebekahburgh,POS,device_599,success
user_76,690.0,44135.48000000001,2025-07-04 01:05:10,credit,Hill-Robinson,East Maryland,POS,device_942,success
user_76,9828.44,47095.72000000001,2025-07-04 01:12:52,credit,"Maxwell, Stewart and Adams",Lauramouth,online,device_95,fail
user_76,3024.83,1740.4500000000007,2025-07-05 17:59:10,debit,Manning Inc,Port Michael,online,device_302,success
user_760,7689.81,111834.60999999996,2025-06-09 07:00:18,credit,Baker-Hernandez,Port Brianmouth,POS,device_527,success
user_760,1047.09,67323.81000000001,2025-06-09 07:20:53,debit,Banks-Booth,West James,ATM,device_234,fail
user_760,7386.39,75085.14999999997,2025-06-09 12:37:39,debit,"Rodriguez, Griffin and Guzman",Matthewton,online,device_146,success
user_760,8484.42,77414.68999999997,2025-06-09 21:42:34,credit,Stewart Ltd,West Nichole,ATM,device_827,success
user_760,1878.22,80487.84,2025-06-09 22:30:10,debit,"Patel, Schneider and Liu",Lake Sheriton,online,device_389,success
user_760,4098.82,87309.72999999998,2025-06-09 23:42:17,credit,"Cruz, Barton and Brown",New Lauren,online,device_110,fail
user_760,1964.11,68370.90000000001,2025-06-10 01:58:00,debit,"Hughes, Mckee and Webb",Burnsstad,online,device_846,success
user_760,7030.95,82471.53999999996,2025-06-10 10:15:36,credit,May-Bradley,North Mariahaven,online,device_994,success
user_760,7484.62,73216.39999999997,2025-06-11 05:30:48,debit,Robinson-Foster,North John,ATM,device_576,success
user_760,2224.19,75440.58999999997,2025-06-11 13:32:02,credit,Foster-Brown,Smithfurt,ATM,device_550,fail
user_760,5208.88,79843.92999999996,2025-06-11 19:38:42,credit,"Ortiz, Johnson and Mitchell",Port Karen,POS,device_294,success
user_760,8669.37,85053.61,2025-06-12 15:04:13,credit,Lester LLC,Jeffreyfurt,ATM,device_569,fail
user_760,1982.07,90637.49999999997,2025-06-13 04:32:13,debit,Anderson Ltd,Michaelshire,ATM,device_583,success
user_760,1352.35,79359.60999999994,2025-06-13 14:53:23,debit,Robinson-Walsh,Tracyland,POS,device_706,success
user_760,8427.94,103406.66999999995,2025-06-13 20:15:30,debit,Elliott-Greene,Samuelport,ATM,device_231,success
user_760,3315.12,106104.54999999997,2025-06-14 03:04:45,debit,Malone PLC,New Amy,POS,device_661,success
user_760,7790.64,76809.93999999996,2025-06-14 08:50:14,debit,"Olsen, Bond and Wilson",Wilcoxburgh,online,device_337,reversed
user_760,7701.28,82936.21999999997,2025-06-14 19:02:21,debit,Craig and Sons,Youngport,online,device_207,success
user_760,3177.82,71457.76000000001,2025-06-15 02:55:03,debit,Harris and Sons,Andrewshire,online,device_246,success
user_760,4921.35,68930.26999999997,2025-06-15 14:55:30,debit,Oneill-Shaffer,Port Carolyn,POS,device_89,fail
user_760,1052.37,93990.32,2025-06-15 18:24:56,debit,"Rodriguez, Medina and Foster",Lindseyview,ATM,device_601,fail
user_760,8229.17,92987.29999999996,2025-06-16 00:11:29,credit,Chan and Sons,West Ronald,online,device_904,success
user_760,2100.18,108204.72999999997,2025-06-17 02:46:03,credit,Nichols-Richardson,Reedport,online,device_647,success
user_760,8044.02,85136.04,2025-06-17 05:10:06,debit,Williams-Cox,Robinsonborough,POS,device_888,success
user_760,5529.27,103845.65999999996,2025-06-17 05:41:25,credit,Riley-Stewart,East Pamelashire,POS,device_724,success
user_760,2955.69,84068.61999999997,2025-06-17 09:13:07,debit,"Baker, Summers and Ball",Ramireztown,POS,device_896,success
user_760,3015.94,98316.38999999996,2025-06-17 11:51:06,credit,Jenkins-Phillips,Jacksonland,ATM,device_944,success
user_760,6359.92,111294.36999999997,2025-06-17 21:44:21,debit,Perez-Barnes,Perezport,online,device_610,success
user_760,6189.04,91406.77999999998,2025-06-18 23:06:39,credit,"Smith, Martinez and Flores",Josephview,online,device_936,success
user_760,7393.08,83210.90999999999,2025-06-19 13:33:04,debit,"May, Parker and Garrett",West David,POS,device_870,fail
user_760,9267.82,85588.82,2025-06-19 18:38:30,credit,Fisher Ltd,Wilsonview,online,device_131,success
user_760,9868.94,88488.54999999996,2025-06-19 22:40:42,debit,Meyer-Hardin,West Tracy,ATM,device_893,success
user_760,5157.53,69958.37999999998,2025-06-20 11:28:01,debit,Gross Inc,Sarahview,online,device_535,success
user_760,3025.25,79835.18999999996,2025-06-20 12:05:55,credit,"Nelson, Hall and Montgomery",Greenport,ATM,device_631,success
user_760,256.63,89026.08999999995,2025-06-20 14:39:30,debit,"Ballard, Suarez and Chapman",Port Christine,online,device_554,success
user_760,747.04,79309.33999999995,2025-06-20 15:14:30,debit,Lewis-Copeland,Rogersborough,POS,device_286,success
user_760,5033.55,92619.56999999998,2025-06-20 20:41:39,credit,Jenkins-Gibson,Katherinemouth,online,device_868,success
user_760,2703.1,70335.01000000001,2025-06-21 10:11:04,debit,Wilson LLC,Josephland,POS,device_674,success
user_760,2556.13,74452.41999999995,2025-06-21 18:31:41,credit,Ball-Phillips,South Timothy,online,device_709,success
user_760,4763.13,88261.95999999999,2025-06-22 14:32:25,credit,Jones and Sons,Jacksonfort,POS,device_287,success
user_760,3114.86,82899.05,2025-06-22 15:00:09,debit,"Smith, Oliver and Harrison",Benitezton,online,device_513,success
user_760,689.51,84758.12999999996,2025-06-23 02:58:28,credit,Rivera PLC,Edwardsbury,POS,device_54,success
user_760,4485.52,108331.17999999996,2025-06-23 08:40:25,credit,"Lopez, Moore and Hurst",Laurietown,POS,device_654,fail
user_760,3090.61,76253.30999999995,2025-06-24 09:05:26,debit,Montoya PLC,Lake Jocelynfort,ATM,device_731,success
user_760,5526.07,86013.91,2025-06-24 20:11:47,credit,Welch-Rodgers,West Robertmouth,online,device_398,success
user_760,9510.34,87586.01999999997,2025-06-25 11:50:49,credit,"Harris, Sims and Collins",Sierrachester,online,device_393,success
user_760,6357.56,87632.76000000001,2025-06-25 12:01:51,debit,Murphy Ltd,West Rogerburgh,POS,device_282,fail
user_760,1618.26,74635.04999999996,2025-06-25 16:51:49,debit,Torres Inc,New Kevinmouth,online,device_423,success
user_760,9847.24,98357.48999999996,2025-06-25 21:19:46,debit,Johnston-West,Port Nathanielberg,online,device_89,success
user_760,3628.43,88682.04,2025-06-25 21:40:35,credit,Walker-Conner,Rhondastad,online,device_2,success
user_760,7541.43,86524.58999999997,2025-06-25 22:10:46,credit,Hancock PLC,New Gerald,POS,device_259,success
user_760,8067.56,79565.20000000001,2025-06-25 23:52:59,debit,Martinez LLC,New Madisontown,online,device_205,success
user_760,4926.48,76384.24,2025-06-26 03:13:30,credit,"Flowers, Fletcher and Santos",Munozberg,ATM,device_473,success
user_760,2172.23,89282.71999999996,2025-06-26 03:51:36,credit,Williams PLC,Johnberg,POS,device_536,success
user_760,865.83,80701.01999999996,2025-06-26 23:14:39,credit,Baker Group,Bergerview,POS,device_824,success
user_760,217.95,87024.30999999997,2025-06-27 02:10:28,debit,Levy Ltd,Port Kathleenhaven,online,device_703,success
user_760,1481.72,84107.1,2025-06-27 04:00:35,debit,Carroll-Rivas,Lopezville,online,device_96,success
user_760,5933.22,94421.76999999996,2025-06-27 04:57:55,credit,Steele LLC,Shafferland,online,device_116,fail
user_760,6527.09,73038.11000000002,2025-06-28 18:27:20,debit,Lewis PLC,Lake Laura,online,device_897,fail
user_760,1921.95,90603.98999999999,2025-06-29 07:57:04,credit,Moss LLC,West Joshua,ATM,device_549,success
user_760,1874.7,109419.66999999997,2025-06-29 18:58:42,debit,"Peterson, Ortiz and Mills",Angelafurt,POS,device_386,success
user_760,9650.49,76974.30000000002,2025-06-29 22:00:25,credit,"Craig, Browning and Johnson",East Cassandra,ATM,device_523,success
user_760,7221.41,75115.90999999997,2025-06-29 22:27:00,credit,Harmon-Vargas,Lake Jessicaview,ATM,device_749,fail
user_760,2607.96,95595.25999999997,2025-06-30 05:19:42,credit,Watts-Blackburn,West Victoria,ATM,device_809,success
user_760,5895.9,82366.06,2025-07-01 06:53:43,debit,"Lee, Garrett and Wong",North Jennifertown,ATM,device_51,success
user_760,8106.22,95300.44999999995,2025-07-01 22:03:29,debit,Gutierrez-Reyes,Lake Vanessastad,POS,device_960,success
user_760,3753.16,71896.28999999995,2025-07-02 18:41:22,credit,Torres Group,Lake Jennifer,ATM,device_51,fail
user_760,9323.11,117654.28999999996,2025-07-02 18:43:56,credit,"Henry, Beard and Hess",Troyland,POS,device_217,success
user_760,4510.96,68143.12999999995,2025-07-03 07:37:29,debit,Knight and Sons,Johnside,ATM,device_794,reversed
user_760,8549.54,104144.79999999996,2025-07-04 10:51:14,credit,"Stevens, Washington and Garcia",Whiteborough,POS,device_987,success
user_760,5448.45,64509.92999999998,2025-07-04 13:42:53,debit,"Villa, Hayes and Rose",Port Maria,POS,device_882,fail
user_760,2927.67,82237.00999999995,2025-07-04 14:57:54,credit,Hahn Group,Bennettfurt,POS,device_431,success
user_760,5230.62,74635.58000000002,2025-07-04 18:12:12,debit,Smith-Carter,West Theresa,online,device_570,success
user_760,3459.64,78075.67999999998,2025-07-04 18:44:16,credit,Lopez-Boyd,Port Ralphville,ATM,device_799,success
user_760,9821.19,84600.57999999996,2025-07-04 20:40:22,debit,Bell Inc,East Tannerbury,online,device_310,success
user_760,696.77,80056.37999999995,2025-07-05 05:27:40,credit,Lewis Inc,Marquezview,online,device_919,success
user_760,4891.5,79343.91999999995,2025-07-05 10:09:41,credit,"Mathews, Jarvis and Gomez",Colemanside,online,device_513,fail
user_760,2798.65,74616.03999999998,2025-07-05 14:35:05,debit,Mitchell and Sons,Frenchmouth,ATM,device_870,fail
user_760,9848.36,95042.69,2025-07-05 16:52:29,credit,Tran and Sons,Coreyton,online,device_388,success
user_760,7190.65,67894.49999999997,2025-07-06 04:36:52,debit,Rios Ltd,New Michaelburgh,ATM,device_42,success
user_760,7828.69,74408.31999999995,2025-07-06 07:02:42,debit,Foley PLC,Millerbury,POS,device_658,success
user_760,7907.95,83498.82999999999,2025-07-06 08:45:13,debit,Mack-Perez,Markview,ATM,device_931,fail
user_760,1754.23,72654.08999999995,2025-07-06 14:35:29,debit,"Walton, Christensen and Allen",East Susan,online,device_246,reversed
user_760,585.9,87110.48999999996,2025-07-07 00:38:36,credit,Williams-Long,Hannahton,POS,device_425,reversed
user_760,2295.28,85194.33,2025-07-07 02:06:17,credit,Copeland Inc,Port Jason,ATM,device_3,success
user_760,7398.33,87242.25999999997,2025-07-07 03:30:11,credit,"Owens, Solomon and Brooks",Mcmahonburgh,ATM,device_285,success
user_760,81.7,85217.73999999999,2025-07-07 07:35:31,credit,Williams-Brown,South Colleenside,ATM,device_926,fail
user_760,8314.13,80711.95999999995,2025-07-07 07:58:15,debit,Wilson-Li,Danielport,ATM,device_256,success
user_760,8326.57,78983.15999999997,2025-07-07 14:47:43,debit,Scott LLC,Williamsberg,ATM,device_415,success
user_760,9341.69,73851.61999999998,2025-07-07 23:05:45,credit,Young LLC,Davidberg,online,device_793,success
user_760,9072.96,93180.06,2025-07-08 00:31:58,credit,Barry and Sons,Jaimemouth,ATM,device_143,success
user_760,2891.9,79866.20000000001,2025-07-08 16:01:35,credit,Malone-Griffin,Adamston,ATM,device_76,success
user_761,3302.33,86113.72999999998,2025-06-08 21:43:25,credit,Brown-Tran,East Thomasfurt,ATM,device_204,success
user_761,533.15,92375.64,2025-06-09 00:26:10,credit,Martin LLC,Parrishville,online,device_707,success
user_761,4886.9,90787.78999999998,2025-06-09 04:17:46,credit,"Hamilton, King and Kline",Watkinsborough,ATM,device_32,success
user_761,3702.21,75195.74,2025-06-10 03:22:06,credit,"Vega, Williams and Brewer",Jenniferborough,online,device_945,success
user_761,5053.11,78188.26999999997,2025-06-10 14:02:16,debit,Jones PLC,Benjaminberg,POS,device_856,fail
user_761,5615.17,85505.46,2025-06-10 14:52:58,credit,Fletcher-Garcia,Lake Carrieview,online,device_718,success
user_761,6768.81,79381.21,2025-06-10 15:51:20,credit,Morris-Rivera,Port Ricardo,ATM,device_717,success
user_761,2054.84,75491.96999999999,2025-06-10 22:19:16,debit,Johnson-Stafford,West Williamside,POS,device_576,success
user_761,7554.34,63483.17000000001,2025-06-11 03:28:07,debit,Leonard and Sons,Garciachester,POS,device_998,success
user_761,3329.68,82683.55000000002,2025-06-11 20:43:01,credit,Hicks PLC,West Aaron,POS,device_228,success
user_761,2935.33,73313.24999999996,2025-06-12 00:51:28,debit,Lewis LLC,East Daniel,POS,device_238,success
user_761,8103.33,51336.040000000015,2025-06-12 14:21:31,credit,"Scott, Reeves and Fox",Ryanshire,ATM,device_912,success
user_761,6229.69,94505.65000000001,2025-06-12 22:35:54,debit,Hammond PLC,West Jerry,POS,device_500,success
user_761,4221.13,53091.53000000001,2025-06-13 02:14:58,credit,Moyer-Huang,Brownfort,POS,device_41,success
user_761,8404.58,89874.18000000002,2025-06-13 06:10:41,debit,"Cook, Mejia and Owens",West Joseph,ATM,device_104,success
user_761,8759.09,56512.08,2025-06-13 14:23:08,credit,"Lopez, King and Pearson",Anthonyshire,POS,device_587,success
user_761,705.48,98514.11000000002,2025-06-13 15:11:51,credit,"Scott, Phillips and Parsons",Lake Jacob,POS,device_127,fail
user_761,2221.23,100735.34000000001,2025-06-14 01:03:05,credit,Johnson Ltd,Dennisshire,POS,device_400,success
user_761,4896.49,83594.51,2025-06-14 13:00:23,credit,"Sims, Elliott and Powers",New Diane,POS,device_581,success
user_761,98.91,78698.01999999999,2025-06-14 15:57:33,credit,Blevins LLC,Kingshire,POS,device_931,success
user_761,2582.84,91451.89000000001,2025-06-15 05:18:20,credit,Owens-Young,Nicholsonside,ATM,device_753,success
user_761,6449.84,95331.61000000002,2025-06-15 06:28:30,debit,Taylor and Sons,West Douglas,online,device_854,success
user_761,3268.23,54604.27000000002,2025-06-15 08:39:48,credit,Sellers LLC,Port Katherine,online,device_677,success
user_761,7054.37,57349.14000000001,2025-06-15 09:02:05,credit,"Obrien, Cooper and Young",New Brandonshire,POS,device_935,fail
user_761,7181.58,79796.28999999998,2025-06-15 10:58:25,credit,Figueroa-Mills,Thompsonburgh,online,device_405,success
user_761,7361.87,87969.74000000002,2025-06-16 07:57:52,debit,"Gutierrez, Hughes and David",Butlerville,online,device_750,success
user_761,7546.41,83241.37999999998,2025-06-16 12:49:59,debit,Carr PLC,Veronicaville,ATM,device_136,success
user_761,1183.8,79633.95000000001,2025-06-16 13:51:20,credit,Warren-Smith,East Brittanyside,POS,device_943,fail
user_761,653.86,85919.67000000001,2025-06-17 01:17:03,debit,"Gonzales, Butler and Novak",Grantville,ATM,device_298,fail
user_761,3245.89,94495.32000000002,2025-06-18 03:14:51,debit,"Gibson, Hensley and Howard",Floydfort,online,device_743,success
user_761,2649.48,91098.74000000002,2025-06-18 14:40:26,credit,"Gonzales, Hood and Roach",Stephanieside,online,device_40,success
user_761,7034.87,75898.15999999996,2025-06-19 02:12:32,debit,Koch-Diaz,New Joseph,online,device_945,fail
user_761,3522.01,47752.99,2025-06-19 02:16:52,debit,Russell-Carter,Laraland,POS,device_686,success
user_761,7673.94,72398.3,2025-06-19 02:34:08,debit,Schmitt-Bernard,Allenburgh,POS,device_885,fail
user_761,9448.57,68739.69999999998,2025-06-19 17:35:07,debit,Palmer Inc,North Laura,POS,device_391,success
user_761,870.84,90745.02000000002,2025-06-19 20:00:02,credit,Wilson-Lawrence,Herreramouth,online,device_94,fail
user_761,4930.08,69498.02000000002,2025-06-20 16:48:44,debit,Potts LLC,Markfort,online,device_979,reversed
user_761,5407.54,89804.51999999995,2025-06-20 19:35:16,credit,Warren-Diaz,Nicholasside,online,device_163,success
user_761,3740.27,82811.39999999998,2025-06-21 06:26:11,credit,"Abbott, Kirk and Patterson",Marksview,ATM,device_996,reversed
user_761,9053.44,91221.83999999995,2025-06-21 07:35:09,credit,Thomas Ltd,Douglasmouth,POS,device_585,success
user_761,1065.01,67300.55000000002,2025-06-21 11:40:22,debit,Duffy LLC,Lake Julieburgh,POS,device_56,fail
user_761,5755.12,60359.39000000002,2025-06-21 12:17:49,credit,Kerr Inc,Ashleyville,ATM,device_348,fail
user_761,5862.88,63722.20000000001,2025-06-21 15:21:46,credit,"Martin, Petersen and White",Sellerschester,online,device_943,success
user_761,4549.73,70129.29999999997,2025-06-21 17:42:54,credit,Callahan Group,Danielleport,ATM,device_363,fail
user_761,3783.44,98278.76000000002,2025-06-22 00:19:13,credit,Fitzpatrick-Wright,South Jaredville,online,device_218,success
user_761,3133.22,76248.57999999996,2025-06-22 03:01:18,debit,Walker-Young,East Robertport,online,device_17,success
user_761,7868.36,88869.05000000002,2025-06-22 12:28:51,credit,Brown and Sons,New Heathershire,ATM,device_539,success
user_761,636.31,71493.53,2025-06-22 15:59:17,credit,Price Ltd,East Josechester,POS,device_210,success
user_761,7552.8,70857.22,2025-06-22 18:58:43,credit,"Grimes, Medina and Kelley",Susanmouth,ATM,device_185,success
user_761,4876.5,80072.24,2025-06-23 01:07:29,credit,"Garcia, Brock and Fischer",Port Joshuachester,ATM,device_86,success
user_761,8921.91,65814.38999999998,2025-06-23 01:53:32,debit,Benitez and Sons,Mollyville,online,device_215,success
